id	x	y	cluster	weight<Links>	weight<Total link strength>	weight<Keyword count>	score<Avg year>
correlation	0.1824	0.477	4	205	500	5	2011.333794
correlation coefficient	0.6455	0.6269	4	120	264	2	2012.125
correspondence	0.5918	0.5916	5	54	112	2	2010.493023
costs	-0.434	-0.5257	3	137	374	4	2013.503597
counts	1.0708	-0.4559	2	51	120	2	2011.546099
cover	0.1158	-0.0091	1	340	1226	15	2011.664763
coverage	-0.469	0.0876	6	188	498	5	2012.329283
cr	-0.7884	0.2688	1	119	262	2	2012.397059
craton	0.0319	-0.0121	6	74	158	2	2012.238095
criteria	0.8934	0.0586	4	84	168	2	2010.149038
crop	0.3959	-0.2532	4	102	218	2	2012.823529
cross-validation	-0.3171	0.6085	1	74	160	2	2012.842105
crust	0.0373	-0.1575	6	89	188	2	2010.24359
cu	-0.7881	0.2715	1	119	262	2	2012.168831
cycle	0.8828	0.2009	4	154	434	6	2011.47296
damage	0.4886	0.0501	4	192	478	4	2013.018116
data	-0.1139	-0.0296	1	872	7290	83	2011.015066
data analysis	0.1666	-0.1095	2	278	716	6	2011.003436
data integration	-0.6577	-0.0551	3	154	412	4	2015.176471
data sets	-0.1976	0.2101	1	240	658	8	2011.63144
dataset	-0.2743	0.4327	1	71	186	3	2012.68054
decision analysis	1.2775	0.3295	4	58	176	2	2008.25
decision support	0.9123	0.2672	4	72	148	2	2014.666667
decision tree	-0.6616	0.658	1	77	180	2	2014.538462
decline	1.0653	-0.0799	4	72	146	2	2013.254217
deformation	-0.5093	-0.5051	3	111	258	3	2010.55336
delineation	-0.713	0.0618	1	95	208	2	2012.196721
density	0.3417	0.3423	5	306	932	11	2009.879211
deposition	-0.1703	0.546	5	114	234	2	2012.094256
deposits	-0.7748	6e-04	3	337	1412	15	2011.200561
depth	-0.1394	0.698	5	176	470	5	2010.672402
desert	-0.2358	-0.2243	3	153	334	4	2011.209622
design	0.8694	-0.1816	2	163	394	5	2013.015625
detail	0.2021	0.8076	5	111	238	2	2011.078886
detection	-0.3561	-0.1977	1	341	1162	12	2012.417625
detector	0.5172	-0.0759	2	73	180	3	2011.984848
determination	-0.3229	0.4724	5	189	512	6	2010.57381
development	0.2742	-0.2083	2	283	764	10	2011.773084
difference	-0.0077	0.0894	4	102	214	2	2011.163032
diffuse reflectance spectroscopy	-0.014	0.4809	1	64	152	2	2016.666667
digital	-0.1761	-0.4265	6	86	194	2	2011.621359
digital elevation model	-0.1748	-0.425	6	86	194	2	2012.770142
dipterocarp forest	1.2774	0.3286	4	58	176	2	2011.5
discontinuities	0.0031	0.6844	5	98	212	2	2007.817204
discovery	0.1087	-0.1395	6	108	254	3	2012.116822
discrimination	-0.6851	-0.1029	1	132	320	3	2010.948718
displacement	-0.1658	0.2057	1	91	194	2	2010.607877
distance	0.6848	-0.2873	2	206	552	6	2011.010448
distribution	-0.3297	0.0701	1	517	2244	24	2010.907306
distribution area	0.6487	0.2004	2	59	132	2	2010.875
disturbance	1.0922	-0.2303	2	237	740	10	2011.750678
disturbance regimes	0.9759	0.2969	4	109	242	2	2012.025
diversity	0.734	0.1919	4	141	354	5	2013.553494
dolomite	-1.0639	-0.474	3	150	388	3	2009.181818
dominant species	0.2986	0.0493	2	62	128	2	2010.869565
drilling	0.1915	1.0518	5	105	324	3	2011.883459
drone	0.8017	-0.4664	2	175	608	10	2018.380952
dyke	-0.2423	-0.1067	6	231	672	7	2014.75
dyke emplacement	0.0172	-0.3022	6	62	142	2	2017.5
dyke swarm	-0.0482	-0.4207	6	71	180	2	2017.5
dynamics	0.8214	0.2595	4	206	548	7	2012.382241
earth	-0.1859	0.6397	1	211	516	6	2012.416212
east	-0.3651	-0.4593	2	177	484	5	2011.088561
east asia	0.9941	0.3035	4	96	214	2	2013.696023
east greenland	-1.3764	-0.0979	1	78	222	4	2008.67354
east-west	-0.3853	-0.4781	6	82	176	2	2014.5
eastern desert	-0.8783	-0.6459	3	95	236	2	2018.5
ecosystem	0.8388	-0.0836	2	255	692	9	2013.530062
effects	0.1048	0.1086	1	438	1440	17	2011.624055
efficacy	-0.0458	-0.1007	1	78	170	2	2013.075758
efficiency	0.1284	-0.5805	2	88	178	2	2012.80663
effort	0.5217	-0.2171	2	139	322	4	2012.512579
egypt	-0.8776	-0.6436	3	95	236	2	2009.785714
elements	-0.3377	0.1771	1	240	624	8	2011.89258
elephant seals	1.2584	-0.713	2	86	242	3	2014.136364
elevation	-0.1763	-0.4246	6	86	194	2	2012.227186
elevation model	-0.1746	-0.4264	6	86	194	2	2012.230435
emissions	-1.0086	-0.1423	3	396	2126	18	2013.550741
emplacement	-0.0861	-0.4516	6	129	352	4	2010.571429
ems	0.515	0.5368	5	60	178	2	2016.666667
end-member	-1.0494	0.0574	3	110	236	2	2010.849315
endmember	-0.044	0.305	1	137	338	4	2014.777778
endmember extraction	-0.181	0.1375	1	74	168	2	2011
energy	-1.204	-0.5091	3	125	358	3	2011.753532
energy minimization	-1.2019	-0.5127	3	125	358	3	2016.571429
enhanced	-0.1662	0.3432	1	132	312	3	2012.845902
environment	0.1111	-0.2748	2	525	2166	23	2012.515563
environmental conditions	0.1284	0.0882	4	161	406	4	2013.912338
environmental factors	0.3599	0.1982	5	133	308	3	2013.842444
environmental impacts	0.875	-0.4857	2	50	124	2	2013.895522
epidote	-1.1747	-0.3142	3	200	656	5	2014.833333
equipment	0.9711	-0.4888	2	44	118	2	2011.708333
error	-0.001	0.2897	1	300	912	10	2011.486384
estimation	-0.0451	0.0626	1	152	352	4	2012.012407
evaluation	0.3758	-0.3127	6	230	564	6	2013.100503
events	0.4702	-0.0392	4	151	334	4	2012.030986
evolution	0.2174	0.363	5	255	692	6	2012.05694
expedition	0.0966	0.9629	5	159	488	4	2010.922432
experiments	0.4076	0.1303	2	220	570	8	2011.075205
expert knowledge	-0.4208	0.4803	1	81	176	2	2013.769231
exploration	-0.7964	-0.1571	3	429	2182	22	2011.678466
exposure	-0.4927	-0.1614	1	140	378	4	2012.977505
extension	0.3733	-0.1835	6	103	254	3	2010.251641
extent	0.1625	-0.0437	1	117	256	3	2011.835219
extraction	-0.3977	-0.1676	1	187	474	5	2013.323651
extreme environmental conditions	-1.0554	-0.405	3	74	186	2	2014.387097
fabric	-0.7116	-0.4398	3	175	446	4	2009.649123
fault	-0.6182	-0.6239	3	241	752	6	2011.869565
fault zones	-0.9032	-0.624	3	188	550	4	2013.823529
fe	-0.8651	0.1178	1	172	472	4	2012.054167
feasibility	0.5239	-0.1617	2	77	158	2	2012.440559
features	-0.5737	-0.1905	1	452	2262	22	2010.384646
fenite	-0.6376	0.687	1	86	214	2	2013.5
field	-0.0728	-0.1025	1	594	2756	31	2010.533445
field data	0.1491	0.0443	4	205	488	5	2011.688136
field mapping	-0.2382	0.0328	1	193	542	5	2013.315789
field observations	-0.8381	0.1488	1	137	370	4	2011.242424
field surveys	-0.2725	-0.3816	6	71	164	2	2011.5
fieldwork	-0.6023	-0.4714	3	229	790	7	2013.166667
filter	-0.7926	-0.2962	3	148	388	4	2011.920139
filtering	-0.9015	-0.3179	3	204	716	7	2012.893617
finland	-0.4836	0.458	1	76	164	2	2011.297143
flight	1.0951	-0.601	2	163	550	8	2012.160714
fluid	-0.9861	-0.5183	3	121	258	2	2009.934901
flux	0.3504	0.0085	4	133	284	3	2010.974387
flying qualities	0.9711	-0.4898	2	44	118	2	2017.5
forest	0.9531	0.3615	4	216	842	11	2011.961222
forest growth	1.0954	0.3229	4	156	568	7	2011.142857
forest growth model	1.1121	0.3173	4	149	516	6	2005.5
forest structure	1.1487	0.2839	4	99	258	3	2012.708333
formation	-0.4332	-0.3458	3	227	570	6	2010.511811
formind	1.2068	0.3069	4	90	282	3	2008.333333
fraction	-0.0337	0.118	4	341	1082	11	2011.553026
fracture	-0.0421	-0.3855	6	154	398	4	2011.127273
fragmentation	0.9124	0.3236	4	94	214	3	2010.864198
framework	0.3983	0.5724	5	250	792	9	2013.208431
french guiana	0.9747	0.3437	4	53	122	2	2003
frequency	0.5182	-0.0601	2	193	518	6	2011.174374
function	0.4044	0.3927	4	287	802	8	2010.972155
functional diversity	0.9747	0.3431	4	53	122	2	2015.244444
functional types	1.0972	0.2662	4	77	184	2	2012.897727
fusion	-0.9203	-0.4334	3	171	444	3	2013.042254
future	0.6243	0.1522	4	118	262	2	2013.712684
gamma	0.2373	1.0756	5	119	392	3	2011.226804
gamma ray	0.052	1.011	5	157	486	4	2015.416667
gap	1.0795	0.3108	4	130	344	3	2012.915572
gas	-0.1473	0.394	5	200	452	5	2012.319686
gem	0.1448	-0.3088	2	63	152	2	2010.333333
generation	-0.3535	0.1055	1	78	176	2	2012.050847
geologic	-0.8859	-0.1003	3	79	176	2	2011.851852
geological map	-0.9626	-0.2031	3	141	398	4	2012.5
geological mapping	-0.5855	0.1001	1	171	482	5	2014.333333
geology	-0.402	0.1029	1	174	474	5	2011.073333
geometry	-0.1021	-0.2414	6	120	262	3	2011.419355
geophysical	0.2029	0.2131	6	78	162	2	2010.732794
geoscience	-0.1212	0.0725	6	83	180	2	2009.7
geothermal systems	-1.1908	-0.1863	3	76	178	2	2018.666667
giant petrel	1.2551	-0.6579	2	76	172	2	2018.5
gis	-0.1271	0.0023	4	164	386	4	2011.154589
gneisses	-0.4051	0.5523	1	120	300	3	2011.826087
goethite	-1.1812	-0.4005	3	172	498	4	2012.533333
gold	-0.9214	-0.662	3	149	540	5	2014.529412
gold exploration	-1.0485	-0.7244	3	101	256	2	2019
gold mineralization	-1.0708	-0.5515	3	184	628	5	2018.6
gondwana	-0.7907	-0.4557	3	86	178	2	2012.764706
gps	0.5771	-0.4285	2	77	168	2	2011.867769
gradient	0.0341	0.9366	5	159	490	4	2011.354256
graham land	-1.1279	-0.2522	3	136	450	4	2012.625
granite	-0.9253	-0.5736	3	95	208	2	2008.243902
granitoids	-0.3856	-0.5185	6	132	322	3	2016
greenland	-0.7288	0.1389	1	344	1308	16	2011.434214
greenstone	-0.491	0.3624	1	90	198	2	2012
greenstone belt	-0.4911	0.3611	1	90	198	2	2012
ground truth	-0.3047	0.0564	1	86	186	2	2011.596774
group	0.3236	-0.3021	2	253	706	10	2011.722362
grouping	0.9407	0.1959	4	84	178	2	2010.703704
growth	1.0916	0.3125	4	170	674	8	2011.406319
growth model	1.112	0.3182	4	149	516	6	2012.107143
guidelines	0.8873	-0.507	2	138	404	6	2013.235294
gulls	1.0712	-0.4552	2	51	120	2	2013.941176
habitat	0.7547	-0.277	2	71	148	2	2012.561584
habituation	1.2182	-0.5707	2	68	180	3	2017
harvesting	1.1934	0.2979	4	64	152	2	2011.296296
hazard	0.9561	-0.0132	4	110	232	3	2012.855072
health	0.507	-0.2211	2	77	182	2	2014.798851
heat	-0.1127	-0.116	3	105	236	3	2011.129975
hematite	-1.1667	-0.4788	3	154	400	3	2010.384615
heterogeneity	0.7745	0.31	4	80	164	2	2014.002481
high arctic	-0.6978	0.0106	3	205	526	4	2013.319239
high arctic regions	-1.1909	-0.2956	3	136	340	2	2013
high latitudes	-0.2161	0.3367	1	83	176	2	2011.932029
high spatial resolution	0.0377	-0.0484	1	79	172	2	2013.379085
high-frequency	0.2077	-0.6225	2	94	192	2	2011.689759
high-resolution	0.352	-0.0997	2	154	396	6	2012.264879
history	0.7538	-0.1021	2	175	392	4	2011.001969
hole	0.1764	1.1435	5	90	264	2	2010.693467
host	-0.6352	0.0162	1	203	568	6	2013.124
humans	0.995	-0.5111	2	47	98	2	2012.412162
hybrid	0.403	0.7443	5	145	358	3	2013.244898
hydrothermal	-1.1223	-0.2129	3	175	508	4	2012.164179
hydrothermal alteration	-1.0091	-0.39	3	308	1472	13	2017
hydrothermal alteration zones	-0.9052	-0.4883	3	236	944	9	2017.222222
hymap	-0.7847	0.5064	1	146	480	5	2012
hyperion	-0.5192	0.0608	1	138	334	4	2016
hyperspectral	-0.0915	0.0252	1	293	1048	13	2016.058824
hyperspectral data	-0.5624	0.1673	1	268	996	12	2013.666667
hyperspectral image	-0.4098	0.3696	1	160	428	4	2016.222222
hyperspectral imagery	-0.3655	0.3635	1	176	472	5	2015
hyperspectral remote sensing	-0.3763	-0.0111	1	93	208	2	2017.285714
ica	-1.0605	-0.3653	3	190	638	5	2013.882353
ice	0.398	0.0384	2	291	966	14	2011.721291
ice concentration	0.5169	0.5365	5	60	178	2	2013.492537
ice dynamics	0.6207	0.2339	5	82	174	2	2013.540943
identification	-0.2411	-0.1809	3	185	448	4	2011.944837
illite	-0.7867	0.2697	1	119	262	2	2008.263158
image analysis	-0.248	0.2809	1	95	206	3	2011.573171
image classification	-0.1792	0.3792	1	42	90	2	2010.684211
image data	0.0331	0.1162	5	159	378	4	2008.617647
image processing	-0.7806	-0.3545	3	275	1030	9	2009.682927
image segmentation	0.0848	0.3526	1	57	126	2	2009.958333
imagery	-0.4038	-0.0657	1	532	2498	27	2011.982143
images	-0.1626	-0.1705	1	673	4400	46	2011.32506
imaging	-0.2851	0.0357	1	309	950	10	2012.991398
imaging spectrometry	-0.5515	0.5184	1	89	202	2	2004.666667
impact	1.0907	-0.1187	4	256	996	14	2013.206627
implementation	0.4018	-0.6979	2	162	378	3	2013.145907
implications	-0.0935	-0.3532	2	281	874	9	2011.871583
inaccessible regions	-0.7414	-0.5204	3	190	592	5	2015.222222
incorporation	0.1811	0.4735	5	89	190	2	2011.174419
independent component analysis	-0.9834	-0.2843	3	153	408	4	2014.571429
index	0.3834	0.3835	4	225	566	5	2011.380952
india	-0.3282	-0.0065	6	54	110	2	2012.167702
indices	-0.6063	-0.3493	3	273	896	8	2012.102711
individuals	1.002	-0.5129	2	163	452	6	2011.172646
influence	0.1027	-0.1542	6	157	366	5	2011.779275
information	-0.197	0.2374	5	636	3346	35	2011.767792
infrared	-0.3296	0.3408	1	125	316	3	2012.41573
inhomogeneity	0.1747	1.1427	5	90	264	2	2010
insight	-0.0699	0.7875	5	132	290	3	2012.936061
instrument	0.3718	0.0143	2	122	306	5	2011.288956
integrated	0.345	0.8246	5	125	342	3	2013.689655
integrated ocean drilling program	0.1788	1.1443	5	90	264	2	2012.888889
integration	-0.3577	-0.1385	3	245	746	8	2010.47619
intensity	0.9883	0.1862	4	121	378	6	2011.663823
international	0.7352	-0.2178	2	68	140	2	2009.59081
interpretation	-0.0035	-0.02	1	205	548	7	2010.411609
intrusion	-0.5681	0.0197	1	196	542	6	2011.398892
inventory	0.6245	0.1512	4	118	262	2	2012.165029
iodp	0.2359	1.0197	5	133	452	4	2014.628571
iran	-0.6803	-0.3628	3	245	954	10	2014.529412
iron	-1.1815	-0.0364	3	155	452	4	2012.176678
island	0.2977	-0.4253	2	432	1636	19	2009.956692
island arc	-0.876	-0.6454	3	95	236	2	2011.904762
jarosite	-1.1822	-0.3985	3	172	498	4	2010.875
joint	-0.1063	-0.5787	6	90	202	2	2010.586957
k-means	0.2074	0.9881	5	92	212	2	2013.393939
kaolinite	-1.1121	-0.2998	3	206	672	5	2010.333333
kappa	-1.1059	-0.0427	3	117	284	2	2011.740741
key	0.2437	-0.034	4	162	374	4	2013.075472
king	1.2642	-0.7021	2	95	254	3	2013.07113
king george island	1.264	-0.7012	2	95	254	3	2013.25641
knowledge	0.5594	-0.0351	2	227	574	7	2012.895394
l-band	-0.6469	-0.5824	3	189	570	4	2013.80597
laboratory	-0.5973	0.1246	1	300	1002	10	2010.526248
lake	-0.0268	0.1398	1	158	400	5	2012.017794
land	-0.3924	-0.0782	3	424	1822	19	2012.42268
land cover	0.2458	0.1562	4	133	314	4	2013.554795
land use	0.7032	0.1417	4	56	114	2	2012.561111
landsat	0.0111	0.1938	1	227	654	8	2012.128767
landsat data	0.0812	0.2701	1	67	144	2	2011.74359
landsat thematic mapper	-0.4641	0.2383	1	82	190	2	2008.272727
landsat-8	-0.8917	-0.1188	3	294	1194	11	2017.326087
landsat-8 oli	-0.9771	0.2115	3	71	160	2	2017.5
landscape	0.4377	0.2269	4	228	634	7	2013.677302
lapland	-0.4836	0.459	1	76	164	2	2008.528302
large-scale	0.4811	0.3399	4	106	226	2	2011.165527
larus	1.0715	-0.4557	2	51	120	2	2013.8
laser	0.2002	-0.2922	2	80	174	3	2011.969194
layer	-0.0966	0.2393	6	93	196	2	2010.321275
lazurite	-0.343	-0.0727	3	47	98	2	2005.5
learning	0.2805	0.4253	5	131	318	4	2015.15493
least-squares	-0.238	0.4552	1	102	262	3	2011.637363
length	0.4666	-0.0718	2	122	276	4	2010.5328
lens	1.0596	-0.4451	2	89	188	2	2010.552632
levels	-0.3078	-0.1706	3	184	456	5	2011.25209
library	-1.0876	0.0199	3	119	278	2	2011.807018
lichen cover	-0.4793	0.0877	1	139	426	6	2010.666667
lichens	-0.4131	0.2023	1	187	570	7	2010.846457
lidar	0.5772	0.2483	4	95	204	2	2012.729064
life	0.9725	0.0887	4	81	162	2	2011.876747
light	0.8154	0.3109	4	117	268	3	2011.753582
light conditions	0.3674	-0.1085	2	39	102	2	2012.46
limit	1.032	0.3076	4	101	272	3	2010.544865
limitations	0.2982	0.1908	1	188	450	5	2012.614846
line	0.4078	-0.2911	2	233	688	7	2011.363128
lineament analysis	-0.5307	-0.781	3	97	236	2	2017.5
lineaments	-0.4682	-0.5743	3	225	734	6	2013.6875
linear correlation	0.6654	0.2351	4	91	200	2	2010.081633
literature	1.0327	-0.5852	2	81	168	2	2011.726524
lithologic mapping	-0.66	0.2321	1	158	390	4	2007
lithology	-0.1405	0.6488	5	251	742	7	2011.018868
location	0.3948	-0.1332	2	95	204	3	2010.881081
logging	1.1875	0.2981	4	107	360	4	2010.851064
long-term	0.9749	0.2904	4	168	486	6	2012.366366
loss	0.5994	0.2259	4	157	368	4	2013.251087
low temperatures	0.484	-0.3958	2	63	134	2	2011.076759
lsu	-1.2518	-0.2917	3	147	346	2	2013.8
machine learning	0.3671	0.6817	5	65	142	2	2016.761905
mafic	-0.4809	-0.0824	6	348	1100	10	2016.461538
mafic dyke	-0.0495	-0.4202	6	71	180	2	2017.5
mafic rocks	-0.8858	-0.0363	1	248	762	6	2015.625
magma	-0.0488	-0.4193	6	71	180	2	2012.333333
