id	x	y	cluster	weight<Links>	weight<Total link strength>	weight<Keyword count>	score<Avg year>
barrier	-0.4719	0.1129	3	577	2422	22	2010.248366
barrier coast	-0.9364	0.3378	5	130	288	2	2009.666667
barrier evolution	-0.6625	0.0036	3	81	182	2	2005.5
barrier islands	-0.139	-0.048	3	317	1044	10	2009.266667
barrier spit	-0.6749	-0.3458	2	81	166	2	1995.5
barrow	0.2725	0.4215	1	276	786	8	2011.224344
barrow alaska	0.3796	0.4263	1	232	660	7	2010.863014
baseline	0.3325	0.2895	1	134	302	4	2012.74934
basin	-0.393	-0.2266	2	438	1460	16	2010.09645
bathymetry	0.0549	0.1079	4	231	552	5	2011.112299
bay	-0.1612	-0.3355	2	780	3286	30	2010.11814
baydaratskaya bay	0.557	0.6906	1	158	390	3	2014.75
beach	-0.6211	0.0805	3	750	3828	39	2008.855932
beach morphology	-0.8671	0.245	3	116	252	2	2014.5
beach ridges	-0.9225	0.1023	3	455	1878	19	2010.535714
beach-ridge plain	-1.1563	0.3311	3	106	236	2	2016
beaufort	0.4615	-0.154	2	977	6784	65	2010.621769
beaufort margin	0.7464	-0.4135	4	75	182	2	2015.333333
beaufort regional environmental assessment	0.6075	-0.907	2	124	306	2	2016
beaufort sea	0.3933	-0.1363	2	909	5786	55	2010.009921
beaufort sea coast	0.4132	0.5686	1	388	1458	14	2007.535714
beaufort sea coastline	0.4857	0.6202	1	145	386	4	2008.428571
beaufort sea shelf	0.7356	-0.672	4	82	188	2	2012.133333
beaufort shelf	0.5762	-0.6928	2	349	1132	10	2009.78125
bed	-0.1455	-0.4977	2	356	1044	10	2012.649281
bedrock	-0.7226	0.0674	3	197	468	4	2011.093588
behavior	-0.6144	0.6937	5	114	254	2	2011.103784
behaviour	-0.5166	-0.1016	2	118	258	3	2010.943662
bellsund	-0.5733	0.3944	5	83	178	2	2016.142857
belt	-0.6795	-0.027	2	162	432	4	2010.458182
benthic foraminifera	-0.7043	-0.2428	3	114	250	2	2011.4375
bering	-0.1087	0.4996	1	184	484	5	2009.747987
bering sea	-0.0537	0.4273	1	151	380	4	2009.417822
billefjorden	-1.1723	0.2108	5	136	354	3	2014.75
bioturbation	-0.8263	-0.8234	3	115	306	3	2008.928571
block failure	0.8626	0.6653	1	92	250	3	2013.5
body	-0.3163	-0.6592	2	191	430	4	2011.227462
border	0.4978	0.3784	5	177	392	3	2011.672897
borehole	0.5257	-0.4868	4	101	210	2	2012.604563
borehole logs	0.9679	-0.2798	4	80	184	2	2015.833333
bottom boundary layer	0.3332	-0.8407	2	199	582	5	2008.092308
bottom currents	0.036	-1.0118	2	178	544	5	2008
bottom sediments	0.4037	-0.7658	2	219	576	5	2010.605263
bottom water	1.0406	-0.4674	4	97	214	2	2008.220624
boulder barricades	-0.4147	-0.7963	2	82	172	2	2002.5
boulders	-0.5782	-0.4798	2	202	546	7	2007.94958
boundary	-0.0312	-0.1441	3	385	1068	11	2008.420868
boundary conditions	1.0378	-0.3159	4	120	280	2	2010.430736
boundary layer	0.3333	-0.8393	2	199	582	5	2009.971272
bp	-0.7875	-0.1213	3	446	1600	15	2012.006369
breaching	-0.4242	0.3819	1	161	462	4	2008.214286
breakup	0.0472	-0.3839	2	192	480	5	2010.190083
budget	-0.4622	-0.5202	2	257	714	6	2011.153068
building	-0.5625	0.55	3	181	436	4	2011.116071
buildup	0.7812	0.3246	4	105	232	2	2011.916667
bykovsky peninsula	0.067	-0.0569	4	96	212	2	2012.571429
c-14	-0.8106	-0.1629	3	78	164	2	2010.938406
california	-0.5716	-0.8382	2	75	154	2	2009.673387
canada	0.2755	-0.1426	4	699	3064	29	2011.058788
canadian	0.2575	-0.2541	2	642	2814	25	2010.480463
canadian arctic	0.0683	0.4355	1	420	1380	12	2012.163636
canadian arctic archipelago	-0.7278	0.4589	3	171	484	4	2012.547826
canadian beaufort sea	0.3342	-0.6341	2	360	1282	12	2005.692308
capacity	-0.4904	0.5043	5	191	474	5	2013.094099
cape	0.2475	0.7068	1	194	480	4	2009.255255
carbon	0.4297	-0.2556	4	551	2122	20	2013.107259
carbon content	0.7711	-0.3988	4	95	234	3	2012.688
carbon cycle	-0.4745	-0.1566	3	190	428	3	2014.082353
carbon flux	0.7674	-0.2484	2	193	510	4	2012.72381
case	-0.104	0.4572	1	543	2010	21	2010.847835
case study	0.023	0.7213	1	334	1014	10	2012.678179
catchment	-0.7975	0.122	5	267	686	5	2013.188825
cause	-0.1762	0.8869	1	110	264	3	2011.675244
century	-0.4623	0.5991	5	520	1998	19	2012.205869
ch4	1.2593	-0.333	4	70	154	2	2014.017857
change detection	0.3924	0.9195	1	227	622	5	2012.679612
changes	0.0929	0.2482	1	1316	11044	103	2012.206219
channel	-0.4664	0.0797	5	533	2000	19	2009.903036
characteristics	-0.3541	0.0688	3	483	1510	16	2010.936545
characterization	0.2052	0.371	1	83	168	2	2012.72969
cheniers	-0.7795	0.0321	3	132	306	3	2003.666667
china	-0.9741	-0.0288	3	116	278	3	2013.948798
china sea	-1.0016	0.0283	3	100	222	2	2013.311594
chlorophyll	0.0055	-0.6141	2	83	172	2	2011.700197
chlorophyll alpha	-0.6183	-0.6996	3	82	166	2	2012.767568
chronology	-0.5537	0.0291	3	163	398	4	2010.47
chukchi	0.185	0.0677	1	204	550	6	2012.695271
circulation	0.3524	-0.5561	2	266	788	6	2010.44219
circumpolar	2.0049	-0.3619	4	84	330	2	2008.65295
circumpolar region	2.0044	-0.3673	4	84	330	2	2010.344828
citation	0.5433	1.1799	1	71	192	2	2010.689507
classification	0.2726	0.2447	1	221	584	7	2011.561043
clast	-0.8146	-0.0491	3	110	242	3	2007.057692
clay	0.2016	-0.6425	2	260	648	6	2009.622093
cliff erosion	-0.0395	0.7443	1	111	252	3	2013
cliff retreat	0.1812	0.7521	1	232	592	5	2010.5
cliffs	0.3109	0.6041	1	364	1330	15	2010.535714
climate	0.017	0.1655	3	1050	6228	53	2012.847305
climate change	0.2237	0.3589	1	734	3392	30	2013.106897
climate change scenarios	0.7104	-0.1177	2	169	374	2	2012.470588
climate drivers	-0.2763	0.3688	1	94	202	2	2014.7375
climate impacts	0.1411	1.0804	1	101	226	2	2013.568493
climate model	0.2065	0.8287	1	116	254	2	2013.16224
climate scenarios	0.3657	-0.6512	2	131	296	2	2013.937824
climate variability	0.1643	1.0613	1	70	166	2	2012.20898
climate warming	-0.0972	0.7333	1	169	414	4	2013.628339
climatic conditions	-1.0584	0.3097	3	128	326	3	2011.992424
climatic events	-0.9694	0.105	3	89	194	2	2012.435644
clinoforms	-0.4444	-0.7863	2	120	268	2	2005
cluster	-0.6009	0.214	3	173	410	5	2011.949896
cluster analysis	-0.1263	0.1704	1	98	224	3	2012.636905
coast	-0.049	0.2951	1	1214	10376	98	2010.134684
coast evolution	-0.3896	0.6689	5	92	200	2	2014
coastal	0.1698	0.3676	1	1017	6518	66	2010.739865
coastal alaska	0.1007	0.7811	1	128	278	2	2010.5
coastal arctic	0.2433	0.9317	1	73	158	2	2011.777778
coastal areas	-0.4531	0.4509	5	328	1026	9	2012.54386
coastal bluff	0.7216	0.863	1	82	184	2	2016.5
coastal changes	-0.1178	0.7226	1	336	1094	10	2013.5
coastal cliff	0.3529	0.8137	1	120	276	3	2011.333333
coastal communities	0.2895	0.6816	1	100	236	2	2015.533333
coastal deposits	-0.3215	-0.0304	3	83	196	2	2004.571429
coastal dunes	-0.508	0.7927	1	115	256	2	2005
coastal dynamics	0.3811	0.6533	1	405	1530	16	2013.777778
coastal environments	-0.7094	0.1223	3	314	910	8	2012.679012
coastal erosion	0.2818	0.5679	1	880	5824	52	2012.326087
coastal evolution	-0.734	0.4334	3	538	2306	20	2011.096774
coastal geomorphology	-0.1494	0.8566	1	288	852	7	2015.894737
coastal hazards	0.1567	0.7558	1	139	346	3	2014.75
coastal ice	-0.3169	-0.1184	2	157	432	4	2010.351351
coastal impacts	-0.5479	0.8526	1	128	290	2	2014.083333
coastal marine	0.5294	-0.0084	1	129	284	2	2012.349206
coastal morphology	0.129	-0.1115	2	213	558	6	2007.375
coastal permafrost	0.3138	1.2264	1	109	256	2	2016.230769
coastal plain	1.4912	0.0231	4	219	702	5	2011.185185
coastal processes	-0.2633	-0.0874	2	197	538	7	2011.52
coastal protection	-0.1957	0.9012	1	124	268	2	2015.2
coastal regions	0.4612	0.5354	1	240	646	6	2011.633188
coastal response	-0.275	0.8109	1	208	494	4	2013.5
coastal retreat	0.6068	0.5878	1	500	2124	19	2009.818182
coastal sediments	-0.251	-0.4582	3	172	426	5	2009.054054
coastal sites	-0.1072	-0.3075	2	119	260	2	2012.2
coastal storms	-0.6551	0.4312	3	140	292	2	2010.142857
coastal waters	0.4893	-0.514	2	135	296	2	2011.971338
coastal zone	-0.2006	0.3625	5	496	1814	19	2011.138158
coastline	0.3147	0.311	1	833	4716	47	2010.273529
coastline erosion	0.6895	0.7414	1	171	484	5	2011.166667
coastline retreat	0.7906	0.8838	1	223	706	5	2015.666667
coefficients	-0.318	-0.6375	2	218	544	6	2010.617647
cold	-0.2411	-0.935	2	138	342	3	2011.824903
cold regions	0.2342	0.7079	1	96	202	2	2013.059524
collapse	0.8072	0.8492	1	146	342	3	2012.51938
column	0.8283	-0.3854	4	295	820	7	2010.224159
colville delta	-0.5081	0.0051	3	87	190	2	2012
colville river	-0.4256	0.106	3	115	266	3	2013.833333
combined flows	-0.0038	-1.1094	2	89	224	2	1998
community	-0.0261	0.51	1	370	1120	11	2013.620087
compaction	-0.4189	-0.4473	2	140	296	3	2013.106796
comparison	0.4605	-0.1656	2	514	1862	19	2010.70057
compilation	0.0566	-0.2613	3	69	148	2	2012.019048
complex	-0.4381	0.0751	3	430	1428	13	2011.908387
composition	0.6825	-0.2575	4	423	1340	11	2012.45256
concentrations	0.3272	-0.4494	2	598	2284	20	2011.643222
concept	-1.2383	0.2079	3	72	152	2	2011.306773
condition	-0.0714	-0.3429	3	239	590	5	2010.79798
conductivity	0.5208	-0.479	4	130	290	3	2011.544304
configuration	-0.4619	-0.2533	2	158	382	4	2012.603053
consequences	-0.1437	0.0651	3	113	258	3	2012.275862
constraints	0.222	-0.1171	4	239	592	6	2011.060453
construction	0.0365	-0.0481	1	184	444	5	2011.684729
contact	-0.8116	0.2619	5	100	212	2	2011.307692
content	0.4985	-0.151	4	534	1932	19	2011.761593
continental	0.7749	-0.4308	4	155	354	3	2010.243993
continental margins	-0.3666	-0.4735	3	220	500	3	2010.39759
continental shelf	0.0903	-0.6762	4	367	1174	10	2010.424501
continental shelves	1.0683	-0.4733	4	137	334	3	2010.369565
continuous permafrost	0.6883	0.5018	1	123	272	3	2013.076923
contraction	-0.7065	0.029	5	137	290	2	2011.387387
contrast	0.1211	-0.4699	2	449	1328	13	2011.509677
control	-0.1713	0.0402	3	544	1682	14	2012.474255
conversion	-0.6855	-0.3109	3	161	352	2	2010.995798
coral reefs	-0.8426	-0.0026	3	153	362	3	2010.852459
core	-0.2621	-0.6857	3	483	1654	14	2010.446523
correlation	-0.0154	0.1542	1	363	976	10	2011.333794
costs	0.8371	0.5513	1	140	318	3	2013.503597
cover	-0.2795	0.0389	2	513	1892	18	2011.664763
coverage	-0.6186	0.4034	3	179	402	4	2012.329283
crest	-0.4685	-0.3339	2	149	360	3	2006.581081
criteria	-0.008	-0.0207	1	185	444	4	2010.149038
cross-section	-0.431	-0.3559	2	60	122	2	2010.444444
crown	-0.1057	-0.3038	2	79	162	2	2011.075472
cryogenic processes	-0.1842	0.1432	2	75	156	2	2012.392857
cryosphere	0.3994	-0.1875	4	98	206	2	2014.539877
cs-137	-0.6784	-0.5911	3	183	486	5	2010.969697
current	0.2815	-0.5525	2	698	3130	27	2008.757215
current measurements	0.0984	-1.0264	2	134	340	3	2004.949495
current velocity	-0.3068	-0.9016	2	111	272	3	2008.28125
currents transport	0.0015	-0.9231	2	145	364	3	2010.3125
cycle	0.0306	-0.0762	2	311	828	8	2011.47296
cyclones	-0.2746	-0.389	2	229	626	6	2011.69697
damage	0.1881	1.1004	1	132	324	3	2013.018116
data	0.147	0.0925	1	1167	7872	74	2011.015066
data set	-0.6275	0.1517	5	185	420	4	2010.433246
data sets	0.3414	-0.3376	2	218	554	6	2011.63144
data/model	0.1412	0.6604	1	81	194	3	2011.4
database	0.1223	0.6216	1	139	344	4	2012.403509
dataset	0.0181	0.3978	3	211	508	4	2012.68054
date	-0.5134	0.1122	3	407	1266	12	2012.087051
dating	-1.0542	-0.0015	3	188	430	4	2010.925926
death	-0.0875	-0.6937	2	133	376	5	2010.181818
death valley	-0.136	-0.8575	2	83	264	4	2005.3
debris	-0.1613	-0.1262	2	136	302	3	2009.221983
decadal scale	0.2296	1.2553	1	92	196	2	2010.775758
decay	-0.5277	0.0527	5	126	262	2	2010.074434
decision-making	0.2897	1.1152	1	128	306	3	2015.4
decomposition	1.5816	-0.475	4	174	596	4	2012.585736
deep lakes	-0.9205	-0.5885	2	133	364	3	2010.428571
definition	-0.4319	-0.4612	2	103	210	2	2010.611111
deformation	-0.6262	-0.2623	3	297	716	5	2010.55336
deglaciation	-0.5153	-0.0944	3	226	562	5	2010.986813
degradation	0.7806	-0.1564	4	474	1670	15	2013.464824
degradation rates	1.257	-0.2475	4	136	342	3	2013.465116
delineation	0.4142	-0.354	4	124	274	3	2012.196721
delivery	-1.0577	0.0184	3	263	728	5	2013.849246
delta	0.0301	-0.099	4	911	4972	44	2010.255844
delta front	0.08	-0.3352	2	153	350	3	2004.75
delta morphology	-0.3784	-0.1339	2	136	318	3	2011.333333
deltaic	-0.4793	-0.6641	2	179	430	4	2009.0625
density	0.027	-0.1316	2	214	486	4	2009.879211
dependence	0.4905	-0.0601	4	146	346	4	2010.591411
deployment	0.282	-1.0359	2	129	282	2	2011.833333
deposition	-0.4125	-0.1231	2	660	2528	23	2012.094256
depositional	-0.9535	-0.4602	3	106	224	2	2007.928571
depositional processes	-0.4794	0.2104	3	105	216	2	2013.142857
deposits	-0.0851	-0.2002	3	751	3294	29	2011.200561
depression	-0.5878	-0.0162	3	174	400	3	2010.355769
depth	0.4151	-0.4608	2	792	3778	36	2010.672402
description	-0.5995	-0.7283	2	123	282	3	2009.996622
destruction	-0.8829	-0.7856	2	96	200	2	2009.634146
detection	0.5071	0.6298	1	370	1204	11	2012.417625
development	-0.2319	0.0933	1	886	4412	42	2011.773084
dgps	-0.4802	0.7533	5	113	252	2	2013.882353
diameter	-0.101	-0.7785	2	156	358	3	2010.091346
difference	0.386	0.6688	1	106	230	2	2011.163032
digital	-0.1206	0.9557	1	243	636	5	2011.621359
digital elevation model	0.1009	0.9212	1	300	902	8	2012.770142
digital shoreline analysis system	0.0724	1.0002	1	144	348	3	2016.75
direct current	1.2168	-0.0735	4	105	258	2	2005.815789
disaster	-0.3189	0.2355	2	93	194	2	2013.783784
discharge	0.3008	-0.4713	4	650	2510	20	2012.354474
discrepancies	0.1201	-0.2444	2	198	444	4	2011.321353
disko	-0.7065	0.1641	3	136	318	4	2011.108696
disko island	-0.568	0.456	3	77	164	2	2011.733333
dispersal	0.1169	-0.5938	2	258	728	6	2011.394973
displacement	-0.2381	-0.377	2	226	544	6	2010.607877
distance	0.2837	-0.254	2	410	1314	14	2011.010448
distributary channel	-0.4642	-0.767	2	128	306	2	1999.5
distribution	0.4664	-0.1738	4	682	2776	25	2010.907306
disturbance	0.1332	0.2044	1	132	290	3	2011.750678
diversity	-0.1729	0.1915	1	159	364	4	2013.553494
doppler	0.4254	-0.7547	2	145	342	3	2008.887324
downwelling	0.3786	-0.9483	2	127	286	2	2010.405063
drainage	0.0253	0.0748	4	186	472	6	2012.254459
drainage basin	-0.0314	0.1394	4	51	112	2	2010.668367
drift	-0.654	-0.0914	2	241	606	5	2009.705986
drilling	0.8071	-0.2726	4	107	246	3	2011.883459
drivers	0.1309	0.8856	1	300	868	7	2015.864011
drowning	-0.487	-0.6317	2	155	348	3	2008.9
dsas	-0.0253	0.9259	1	159	380	3	2015.666667
dunes	-0.3531	0.3159	1	259	696	7	2009.515152
duration	0.3603	0.8422	1	377	1428	12	2012.189258
dynamic changes	-0.2035	0.6293	1	81	170	2	2013.259259
dynamics	0.2314	-0.0125	2	789	3846	37	2012.382241
early spring	-0.1592	-0.7077	2	130	278	2	2010.921788
earth	0.2829	0.015	4	434	1342	11	2012.416212
earth science	-0.6845	-0.1489	3	181	392	3	2011.384615
earth surface processes	-0.8141	0.4388	3	96	214	2	2013.846154
earthquakes	-0.8684	-0.3172	3	225	512	3	2011.096774
east	0.6144	-0.2771	4	455	1598	18	2011.088561
east siberian arctic	1.4186	-0.6093	4	49	144	3	2014.723404
east siberian arctic shelf	1.4184	-0.6086	4	49	144	3	2014.368421
eastern	-0.268	-0.0347	3	136	328	4	2011.347648
ecology	-0.2984	0.2854	5	149	344	4	2012.514768
economy	-0.0829	0.0615	3	193	446	3	2013.534483
ecosystem	-0.0195	0.4347	1	363	1014	9	2013.530062
effects	0.3485	0.1375	1	760	3512	35	2011.624055
efficiency	-0.9357	-0.3491	3	221	508	3	2012.80663
el nino	-0.4073	0.659	1	60	132	2	2011.439268
el nino-southern oscillation	-0.4083	0.6591	1	60	132	2	2011.537252
electrical resistivity	1.0476	0.1856	4	135	310	3	2013.704918
electromagnetic	0.6093	0.2787	1	83	176	2	2009.9375
elements	-0.4478	0.3545	3	221	546	6	2011.89258
elevation	0.4261	0.4835	1	566	2188	18	2012.227186
elevation model	0.0074	0.9335	1	231	646	6	2012.230435
embayment	-0.0858	-0.3745	4	71	142	2	2012.954887
emergence	-0.1041	0.5362	1	195	494	6	2012.277778
emissions	1.2183	-0.4507	4	96	216	2	2013.550741
energy	-0.3871	-0.1847	2	525	1922	17	2011.753532
engineering	0.3374	0.133	1	130	314	4	2012.982353
environment	-0.0739	-0.151	3	803	3512	31	2012.515563
environmental	0.4233	-0.2832	2	191	488	4	2010.845217
environmental assessment	0.5257	-0.2902	2	173	420	3	2012.692308
environmental changes	0.1985	0.1248	1	257	642	5	2013.895683
environmental conditions	0.1493	0.992	1	236	632	5	2013.912338
environmental drivers	0.5098	1.214	1	119	266	2	2016.219178
environmental factors	0.5326	1.0483	1	136	326	2	2013.842444
episode	-0.5583	0.6764	3	161	378	3	2011.017391
equilibrium	-0.01	0.2293	3	128	302	3	2010.171186
erodibility	-0.0866	-0.5744	2	97	206	2	2012.25
erosion	0.0656	0.3276	1	1244	10944	100	2011.871716
erosion processes	0.2078	0.7654	1	229	580	4	2011.571429
erosion rates	0.5673	0.5448	1	613	2970	26	2010.701299
error	0.1046	0.0827	2	228	586	7	2011.486384
estimate	0.7794	-0.0579	4	184	448	5	2010.903093
estimation	0.2776	0.0231	2	130	294	4	2012.012407
estuarine	-0.1063	-0.6453	2	186	410	4	2010.194444
estuary	-0.2563	-0.4233	2	340	914	9	2010.621212
evaluation	-0.2517	0.672	1	82	166	2	2013.100503
events	-0.2413	-0.0903	2	927	4986	45	2012.030986
evolution	-0.5297	0.1586	3	795	4140	41	2012.05694
excess	0.3572	0.1841	2	141	328	3	2008.657895
exchange	0.4646	-0.912	2	137	292	2	2010.706601
expansion	0.4051	0.7081	1	151	348	4	2012.969492
expedition	0.9399	-0.0592	4	68	146	2	2010.922432
experiments	-0.0408	-0.1895	2	334	944	11	2011.075205
explanation	-0.6866	0.1523	3	82	174	2	2009.867769
exploration	0.7868	-0.2187	4	67	136	2	2011.678466
exposure	0.1878	0.7266	1	364	1234	11	2012.977505
extension	-0.835	0.6581	5	103	232	2	2010.251641
extent	0.3533	0.0292	1	721	3226	28	2011.835219
extraction	-0.1648	0.7761	1	131	288	3	2013.323651
extreme	0.6904	0.7177	1	160	402	4	2013.461538
extreme events	-0.0156	0.5932	1	107	242	3	2013.8
extreme wave events	-0.9057	0.313	3	81	188	2	2015.6
extreme waves	-0.9046	0.3141	3	81	188	2	2014.176471
extreme weather	0.2667	1.1884	1	121	306	3	2015.583942
extreme weather events	0.2648	1.1886	1	121	306	3	2015.245902
fabric	-0.8946	-0.7609	3	90	212	2	2009.649123
face	-0.3853	0.3288	1	182	424	4	2012.258278
facies	-0.5672	-0.7544	2	316	1026	9	2007.653061
failure	0.5923	0.3724	1	213	604	7	2011.859477
fair weather conditions	-0.2689	-1.0224	2	107	244	2	2004.333333
fair-weather	-0.2677	-1.0229	2	107	244	2	2003.5
fall	-0.1481	0.7124	1	184	494	5	2011.228402
fan	-1.0399	0.1468	5	196	568	5	2010.271845
fast	-0.6042	0.5597	5	75	158	2	2012.105263
fast ice	0.4653	0.8348	1	154	368	3	2010.587302
fate	0.7507	-0.7749	4	145	338	3	2012.348684
fault	-0.4269	0.5169	1	82	180	2	2011.869565
